"provincia"	"canton"	"total"	"created_at"
"Manabí"	"Chone"	1637	2021-01-19
"Manabí"	"El Carmen"	587	2021-01-19
"Manabí"	"Flavio Alfaro"	247	2021-01-19
"Manabí"	"Jama"	115	2021-01-19
"Manabí"	"Jaramijó"	109	2021-01-19
"Manabí"	"Jipijapa"	751	2021-01-19
"Manabí"	"Junín"	273	2021-01-19
"Manabí"	"Manta"	2356	2021-01-19
"Manabí"	"Montecristi"	487	2021-01-19
"Manabí"	"Olmedo"	140	2021-01-19
"Manabí"	"Paján"	236	2021-01-19
"Manabí"	"Pedernales"	391	2021-01-19
"Manabí"	"Pichincha"	184	2021-01-19
"Manabí"	"Portoviejo"	5604	2021-01-19
"Manabí"	"Puerto López"	329	2021-01-19
"Manabí"	"Rocafuerte"	703	2021-01-19
"Manabí"	"San Vicente"	146	2021-01-19
"Manabí"	"Santa Ana"	456	2021-01-19
"Manabí"	"Sucre"	702	2021-01-19
"Manabí"	"Tosagua"	311	2021-01-19
"Manabí"	"Veinticuatro de Mayo"	298	2021-01-19
"Manabí"	"Bolívar"	354	2021-01-20
"Manabí"	"Chone"	1644	2021-01-20
"Manabí"	"El Carmen"	595	2021-01-20
"Manabí"	"Flavio Alfaro"	249	2021-01-20
"Manabí"	"Jama"	116	2021-01-20
"Manabí"	"Jaramijó"	111	2021-01-20
"Manabí"	"Jipijapa"	766	2021-01-20
"Manabí"	"Junín"	274	2021-01-20
"Manabí"	"Manta"	2386	2021-01-20
"Manabí"	"Montecristi"	490	2021-01-20
"Manabí"	"Olmedo"	140	2021-01-20
"Manabí"	"Paján"	240	2021-01-20
"Manabí"	"Pedernales"	393	2021-01-20
"Manabí"	"Pichincha"	188	2021-01-20
"Manabí"	"Portoviejo"	5655	2021-01-20
"Manabí"	"Puerto López"	331	2021-01-20
"Manabí"	"Rocafuerte"	711	2021-01-20
"Manabí"	"San Vicente"	146	2021-01-20
"Manabí"	"Santa Ana"	460	2021-01-20
"Manabí"	"Sucre"	705	2021-01-20
"Manabí"	"Tosagua"	317	2021-01-20
