"provincia"	"canton"	"total"	"created_at"
"Guayas"	"Naranjito"	195	2021-01-08
"Guayas"	"Nobol"	36	2021-01-08
"Guayas"	"Palestina"	58	2021-01-08
"Guayas"	"Pedro Carbo"	276	2021-01-08
"Guayas"	"Playas"	245	2021-01-08
"Guayas"	"Salitre"	238	2021-01-08
"Guayas"	"Samborondón"	1112	2021-01-08
"Guayas"	"San Jacinto De Yaguachi"	292	2021-01-08
"Guayas"	"Santa Lucía"	102	2021-01-08
"Guayas"	"Simón Bolivar"	27	2021-01-08
"Guayas"	"Alfredo Baquerizo Moreno"	43	2021-01-09
"Guayas"	"Balao"	85	2021-01-09
"Guayas"	"Balzar"	282	2021-01-09
"Guayas"	"Colimes"	65	2021-01-09
"Guayas"	"Coronel Marcelino Maridueña"	23	2021-01-09
"Guayas"	"Daule"	1125	2021-01-09
"Guayas"	"Durán"	1703	2021-01-09
"Guayas"	"El Triunfo"	299	2021-01-09
"Guayas"	"Empalme"	461	2021-01-09
"Guayas"	"General Antonio Elizalde"	178	2021-01-09
"Guayas"	"Guayaquil"	20053	2021-01-09
"Guayas"	"Isidro Ayora"	39	2021-01-09
"Guayas"	"Lomas de Sargentillo"	67	2021-01-09
"Guayas"	"Milagro"	1189	2021-01-09
"Guayas"	"Naranjal"	403	2021-01-09
"Guayas"	"Naranjito"	195	2021-01-09
"Guayas"	"Nobol"	36	2021-01-09
"Guayas"	"Palestina"	58	2021-01-09
"Guayas"	"Pedro Carbo"	277	2021-01-09
"Guayas"	"Playas"	245	2021-01-09
"Guayas"	"Salitre"	238	2021-01-09
"Guayas"	"Samborondón"	1113	2021-01-09
"Guayas"	"San Jacinto De Yaguachi"	294	2021-01-09
"Guayas"	"Santa Lucía"	102	2021-01-09
"Guayas"	"Simón Bolivar"	27	2021-01-09
"Guayas"	"Alfredo Baquerizo Moreno"	43	2021-01-10
"Guayas"	"Balao"	87	2021-01-10
"Guayas"	"Balzar"	290	2021-01-10
"Guayas"	"Colimes"	68	2021-01-10
