"provincia"	"canton"	"total"	"created_at"
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8399	2021-04-07
"Sto. Domingo Tsáchilas"	"La Concordia"	1156	2021-04-08
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8417	2021-04-08
"Sto. Domingo Tsáchilas"	"La Concordia"	1163	2021-04-09
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8420	2021-04-09
"Sto. Domingo Tsáchilas"	"La Concordia"	1163	2021-04-10
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8439	2021-04-10
"Sto. Domingo Tsáchilas"	"La Concordia"	1164	2021-04-11
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8465	2021-04-11
"Sto. Domingo Tsáchilas"	"La Concordia"	1164	2021-04-12
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8466	2021-04-12
"Sto. Domingo Tsáchilas"	"La Concordia"	1164	2021-04-13
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8468	2021-04-13
"Sto. Domingo Tsáchilas"	"La Concordia"	1168	2021-04-14
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8481	2021-04-14
"Sto. Domingo Tsáchilas"	"La Concordia"	1178	2021-04-15
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8613	2021-04-15
"Sto. Domingo Tsáchilas"	"La Concordia"	1178	2021-04-16
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8613	2021-04-16
"Sto. Domingo Tsáchilas"	"La Concordia"	1187	2021-04-17
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8669	2021-04-17
"Sto. Domingo Tsáchilas"	"La Concordia"	1193	2021-04-18
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8728	2021-04-18
"Sto. Domingo Tsáchilas"	"La Concordia"	1193	2021-04-19
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8728	2021-04-19
"Sto. Domingo Tsáchilas"	"La Concordia"	1195	2021-04-20
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8738	2021-04-20
"Sto. Domingo Tsáchilas"	"La Concordia"	1195	2021-04-21
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8738	2021-04-21
"Sto. Domingo Tsáchilas"	"La Concordia"	1195	2021-04-22
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8771	2021-04-22
"Sto. Domingo Tsáchilas"	"La Concordia"	1198	2021-04-23
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8945	2021-04-23
"Sto. Domingo Tsáchilas"	"La Concordia"	1198	2021-04-24
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8950	2021-04-24
"Sto. Domingo Tsáchilas"	"La Concordia"	1198	2021-04-25
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8965	2021-04-25
"Sto. Domingo Tsáchilas"	"La Concordia"	1198	2021-04-26
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8966	2021-04-26
"Sto. Domingo Tsáchilas"	"La Concordia"	1198	2021-04-27
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8967	2021-04-27
"Sto. Domingo Tsáchilas"	"La Concordia"	1204	2021-04-28
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9010	2021-04-28
"Sto. Domingo Tsáchilas"	"La Concordia"	1208	2021-04-29
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9062	2021-04-29
"Sto. Domingo Tsáchilas"	"La Concordia"	1208	2021-04-30
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9066	2021-04-30
"Sto. Domingo Tsáchilas"	"La Concordia"	1210	2021-05-01
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9089	2021-05-01
"Sto. Domingo Tsáchilas"	"La Concordia"	1220	2021-05-02
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9287	2021-05-02
"Sto. Domingo Tsáchilas"	"La Concordia"	1220	2021-05-03
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9290	2021-05-03
"Sto. Domingo Tsáchilas"	"La Concordia"	1221	2021-05-04
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9338	2021-05-04
"Sto. Domingo Tsáchilas"	"La Concordia"	1221	2021-05-05
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9357	2021-05-05
"Sto. Domingo Tsáchilas"	"La Concordia"	1222	2021-05-06
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9389	2021-05-06
"Sto. Domingo Tsáchilas"	"La Concordia"	1222	2021-05-07
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9392	2021-05-07
"Sto. Domingo Tsáchilas"	"La Concordia"	1223	2021-05-08
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9418	2021-05-08
"Sto. Domingo Tsáchilas"	"La Concordia"	1223	2021-05-09
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9426	2021-05-09
"Sto. Domingo Tsáchilas"	"La Concordia"	1229	2021-05-10
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9452	2021-05-10
"Sto. Domingo Tsáchilas"	"La Concordia"	1229	2021-05-11
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9455	2021-05-11
"Sto. Domingo Tsáchilas"	"La Concordia"	1230	2021-05-12
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9478	2021-05-12
"Sto. Domingo Tsáchilas"	"La Concordia"	1236	2021-05-13
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9500	2021-05-13
"Sto. Domingo Tsáchilas"	"La Concordia"	1237	2021-05-14
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9518	2021-05-14
"Sto. Domingo Tsáchilas"	"La Concordia"	1237	2021-05-15
